Temperature,Stage,Development_Time,Switch,Temp1,Temp2,Switch_Stage,Switch_Times,End_Time,Start_Time,Exact_Switch_Time
28.0,40,240.3795390824098,True,28.0,26.0,1.0,0.18202412902610376,2024-11-29 15:30:00,2024-11-19 15:07:13.659303,2024-11-19 15:18:08.946167
28.0,40,240.380779252534,True,28.0,26.0,2.0,0.54856747238955,2024-11-29 15:30:00,2024-11-19 15:07:09.194691,2024-11-19 15:40:04.037592
28.0,40,240.2714461867008,True,28.0,26.0,3.0,1.0195798580971314,2024-11-29 15:30:00,2024-11-19 15:13:42.793728,2024-11-19 16:14:53.281217
28.0,40,240.10505542908595,True,28.0,26.0,4.0,1.5318241665590904,2024-11-29 15:30:00,2024-11-19 15:23:41.800455,2024-11-19 16:55:36.367455
28.0,40,240.03925710311978,True,28.0,26.0,5.0,2.0390995148118236,2024-11-29 15:30:00,2024-11-19 15:27:38.674429,2024-11-19 17:29:59.432682
28.0,40,239.97130187966195,True,28.0,26.0,6.0,2.5494451535341796,2024-11-29 15:30:00,2024-11-19 15:31:43.313233,2024-11-19 18:04:41.315786
28.0,40,239.90916488922903,True,28.0,26.0,7.0,3.105171019284171,2024-11-29 15:30:00,2024-11-19 15:35:27.006399,2024-11-19 18:41:45.622068
28.0,40,240.10551466125708,True,28.0,26.0,8.0,3.8033973154815612,2024-11-29 15:30:00,2024-11-19 15:23:40.147219,2024-11-19 19:11:52.377555
28.0,40,239.79959919477642,True,28.0,26.0,9.0,4.7607916217748425,2024-11-29 15:30:00,2024-11-19 15:42:01.442899,2024-11-19 20:27:40.292737
28.0,40,239.88192026539855,True,28.0,26.0,10.0,6.007210265517642,2024-11-29 15:30:00,2024-11-19 15:37:05.087045,2024-11-19 21:37:31.044001
28.0,40,239.63089238404882,True,28.0,26.0,11.0,7.581992137471389,2024-11-29 15:30:00,2024-11-19 15:52:08.787417,2024-11-19 23:27:03.959112
28.0,40,239.56238342294546,True,28.0,26.0,12.0,9.486501450213837,2024-11-29 15:30:00,2024-11-19 15:56:15.419677,2024-11-20 01:25:26.824898
28.0,40,238.8534654232435,True,28.0,26.0,13.0,11.623765060096048,2024-11-29 15:30:00,2024-11-19 16:38:47.524476,2024-11-20 04:16:13.078692
28.0,40,239.2611870473529,True,28.0,26.0,14.0,13.874025173383416,2024-11-29 15:30:00,2024-11-19 16:14:19.726630,2024-11-20 06:06:46.217254
28.0,40,239.20849352478854,True,28.0,26.0,15.0,16.38005019054981,2024-11-29 15:30:00,2024-11-19 16:17:29.423311,2024-11-20 08:40:17.603997
28.0,40,238.66732045283516,True,28.0,26.0,16.0,19.195822549445438,2024-11-29 15:30:00,2024-11-19 16:49:57.646370,2024-11-20 12:01:42.607548
28.0,40,236.9508517095719,True,28.0,26.0,17.0,21.881269211160543,2024-11-29 15:30:00,2024-11-19 18:32:56.933846,2024-11-20 16:25:49.503006
28.0,40,238.3796594036039,True,28.0,26.0,18.0,24.0034132429937,2024-11-29 15:30:00,2024-11-19 17:07:13.226147,2024-11-20 17:07:25.513822
28.0,40,239.17130699774225,True,28.0,26.0,19.0,26.088009417973808,2024-11-29 15:30:00,2024-11-19 16:19:43.294808,2024-11-20 18:25:00.128713
28.0,40,237.13629157989726,True,28.0,26.0,20.0,28.610822585096685,2024-11-29 15:30:00,2024-11-19 18:21:49.350312,2024-11-20 22:58:28.311618
28.0,40,237.89405860156967,True,28.0,26.0,21.0,31.30643570150096,2024-11-29 15:30:00,2024-11-19 17:36:21.389034,2024-11-21 00:54:44.557559
28.0,40,236.33192550356307,True,28.0,26.0,22.0,34.140659848177165,2024-11-29 15:30:00,2024-11-19 19:10:05.068187,2024-11-21 05:18:31.443640
28.0,40,236.22869134973917,True,28.0,26.0,23.0,36.985621041731974,2024-11-29 15:30:00,2024-11-19 19:16:16.711141,2024-11-21 08:15:24.946891
28.0,40,236.7652267766607,True,28.0,26.0,24.0,40.097298862192474,2024-11-29 15:30:00,2024-11-19 18:44:05.183604,2024-11-21 10:49:55.459508
28.0,40,233.73742972642685,True,28.0,26.0,25.0,43.71431284526807,2024-11-29 15:30:00,2024-11-19 21:45:45.252985,2024-11-21 17:28:36.779228
28.0,40,233.87117663697063,True,28.0,26.0,26.0,47.43429591193444,2024-11-29 15:30:00,2024-11-19 21:37:43.764107,2024-11-21 21:03:47.229390
28.0,40,233.79045598380344,True,28.0,26.0,27.0,51.56469058274479,2024-11-29 15:30:00,2024-11-19 21:42:34.358458,2024-11-22 01:16:27.244556
28.0,40,233.7328903971645,True,28.0,26.0,28.0,56.945559633111316,2024-11-29 15:30:00,2024-11-19 21:46:01.594570,2024-11-22 06:42:45.609249
28.0,40,229.37071606889816,True,28.0,26.0,29.0,63.693216029530845,2024-11-29 15:30:00,2024-11-20 02:07:45.422152,2024-11-22 17:49:20.999858
28.0,40,230.32855752249077,True,28.0,26.0,30.0,71.1534474677996,2024-11-29 15:30:00,2024-11-20 01:10:17.192919,2024-11-23 00:19:29.603803
28.0,40,223.29165581806842,True,28.0,26.0,31.0,78.72709595236711,2024-11-29 15:30:00,2024-11-20 08:12:30.039055,2024-11-23 14:56:07.584484
28.0,40,224.49297577878065,True,28.0,26.0,32.0,85.2458109570955,2024-11-29 15:30:00,2024-11-20 07:00:25.287196,2024-11-23 20:15:10.206642
28.0,40,226.83800272146186,True,28.0,26.0,33.0,91.9653110622919,2024-11-29 15:30:00,2024-11-20 04:39:43.190203,2024-11-24 00:37:38.310027
28.0,40,220.4301785607015,True,28.0,26.0,34.0,100.80123191896746,2024-11-29 15:30:00,2024-11-20 11:04:11.357181,2024-11-24 15:52:15.792089
28.0,40,212.02693018968876,True,28.0,26.0,35.0,110.49398104266038,2024-11-29 15:30:00,2024-11-20 19:28:23.051317,2024-11-25 09:58:01.383071
28.0,40,218.9133061883481,True,28.0,26.0,36.0,120.68635559581753,2024-11-29 15:30:00,2024-11-20 12:35:12.097722,2024-11-25 13:16:22.977867
28.0,40,205.33474753137034,True,28.0,26.0,37.0,133.94936492989973,2024-11-29 15:30:00,2024-11-21 02:09:54.908887,2024-11-26 16:06:52.622635
28.0,40,197.9450018590078,True,28.0,26.0,38.0,149.50106804559346,2024-11-29 15:30:00,2024-11-21 09:33:17.993308,2024-11-27 15:03:21.838272
28.0,40,191.7799250345056,True,28.0,26.0,39.0,167.5430005078183,2024-11-29 15:30:00,2024-11-21 15:43:12.269876,2024-11-28 15:15:47.071704
